platform,store_id,store_name,store_url,store_rating,store_delivery_fee,store_delivery_time_min,store_delivery_time_max,store_promo,category,item_name,item_price,description,popular_badge,extracted_at
doordash,646964,Pardon Coffee,https://www.doordash.com/store/646964,4.6,0,28,28,2025% off,,Flat White Large,A$6.50,"Large 12oz size (2 shots), served hot",False,2026-05-04T04:06:31.886793+00:00
doordash,646964,Pardon Coffee,https://www.doordash.com/store/646964,4.6,0,28,28,2025% off,,Bulgogi beef,A$18.50,"Beef marinated with mouth watering Korean BBQ flavour, double cheese, Pardon house-made slaw, mayo on toasted Turkish Roll",False,2026-05-04T04:06:31.886794+00:00
doordash,646964,Pardon Coffee,https://www.doordash.com/store/646964,4.6,0,28,28,2025% off,,Croissant with Nutella,A$9.50,Butter croissant with nutella spread.,False,2026-05-04T04:06:31.886796+00:00
doordash,646964,Pardon Coffee,https://www.doordash.com/store/646964,4.6,0,28,28,2025% off,,Bagel with Avo & Cream Cheese,A$16.00,"A bagel topped with avocado and cream cheese, featuring a generous coating of mixed seeds.",False,2026-05-04T04:06:31.886797+00:00
doordash,646964,Pardon Coffee,https://www.doordash.com/store/646964,4.6,0,28,28,2025% off,,Sourdough toast,A$9.50,2 large thick slices of premium white sourdough (toasted with butter) with a choice of spread.,False,2026-05-04T04:06:31.886806+00:00
doordash,646964,Pardon Coffee,https://www.doordash.com/store/646964,4.6,0,28,28,2025% off,,Summer Quencher,A$13.00,"watermelon, strawberries and lychees",False,2026-05-04T04:06:31.886808+00:00
doordash,646964,Pardon Coffee,https://www.doordash.com/store/646964,4.6,0,28,28,2025% off,,Signature Strawberry Shortcake,A$12.50,"Pardon's signature shortcake made with fresh strawberries, cheese and cream",False,2026-05-04T04:06:31.886809+00:00
doordash,646964,Pardon Coffee,https://www.doordash.com/store/646964,4.6,0,28,28,2025% off,,Smoked salmon and avocado bagel,A$19.50,"Smoked salmon, mashed avocado, chopped onions and capers on seeded bagel",False,2026-05-04T04:06:31.886810+00:00
doordash,646964,Pardon Coffee,https://www.doordash.com/store/646964,4.6,0,28,28,2025% off,,New York baked cheesecake,A$12.00,Gluten free recipe,False,2026-05-04T04:06:31.886811+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Mini Chips,A$8.50,"Golden, crispy French fries, lightly salted and perfectly cut for a delightful snack or side.",False,2026-05-04T04:06:45.016780+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Chicken Parma,A$14.00,"Napoli sauce and mozzarella cheese on top of the homemade chicken schnitzel only , excluding salad or chips.",False,2026-05-04T04:06:45.016799+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Chicken & Chips (Half),A$28.00,"half charcoal chicken, chip and can of drink.",False,2026-05-04T04:06:45.016801+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Whole Charcoal Chicken,A$27.00,"Succulent whole chicken, marinated and grilled over charcoal for a smoky, tender finish.",False,2026-05-04T04:06:45.016802+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Charcoal Pack (Half),A$28.00,1/2 charcoal free range chicken With chips and salad and can of soft drink or plain nature water.,False,2026-05-04T04:06:45.016803+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Charcoal Pack (Quarter),A$24.00,"1/4 charcoal free range chicken With chips, salad and can of soft drink or plain nature water.",False,2026-05-04T04:06:45.016805+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Schnitzel Burger,A$16.00,"Chicken schnitzel, lettuce, tomato, cheese, and mayo.",False,2026-05-04T04:06:45.016806+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Chicken Parma Chips & Salad,A$23.00,"Breaded chicken cutlet topped with tomato sauce and melted cheese, served with crispy fries and a fresh salad of cucumbers, tomatoes, and mixed greens.",False,2026-05-04T04:06:45.016812+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Medium chip,A$14.50,"Golden, crispy potato fries with a light seasoning, perfect for a satisfying snack or side dish.",False,2026-05-04T04:06:45.016813+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Small chips,A$11.50,"Crispy and golden fries, lightly salted.",False,2026-05-04T04:06:45.016814+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Chicken Roll,A$14.00,"Pulled chicken, lettuce, mayo or gravy.",False,2026-05-04T04:06:45.016816+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Large chip,A$18.00,"Crispy, golden fries with a light seasoning, served in a generous portion.",False,2026-05-04T04:06:45.016817+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Greek Salad,A$6.80,Vegetarian.,False,2026-05-04T04:06:45.016818+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Chicken Schnitzel Chips & Salad,A$21.00,"Breaded chicken schnitzel served alongside chips and a fresh salad, typically including lettuce, tomato, and cucumber.",False,2026-05-04T04:06:45.016819+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,(Quarter) Charcoal Chicken,A$8.30,1/4 chicken,False,2026-05-04T04:06:45.016820+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Pasta Salad,A$6.80,"Pasta, egg, capsicuim, onion, baby spanish, corn kernel,sour cream, mayo.",False,2026-05-04T04:06:45.016821+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Seafood Salad,A$6.80,"Seafood, prawn, corn kernel.",False,2026-05-04T04:06:45.016822+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Chicken & Rice (Quarter),A$24.00,1/4 charcoal free range chicken With special fried rice and can of soft drink or plain nature water.,False,2026-05-04T04:06:45.016823+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Steamed Veggie,A$6.80,"Vegetarian. broccoli , carrot, cauliflower",False,2026-05-04T04:06:45.016824+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Potato Salad,A$6.80,"Vegetarian. potato, onion, mustard seed, sour cream, mayo, parsley, sweet paprika.",False,2026-05-04T04:06:45.016825+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Coleslaw,A$6.80,Vegetarian.,False,2026-05-04T04:06:45.016826+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Soft Drinks (1.25 Ltr.),A$7.50,1.25 ltr. soda available in Coke or No Sugar options.,False,2026-05-04T04:06:45.016827+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Roast Veggie small,A$7.50,Vegetarian.,False,2026-05-04T04:06:45.016828+00:00
doordash,690615,Croxton Roosters,https://www.doordash.com/store/690615,4.6,0.99,44,44,,,Maximus Sports Drink,A$6.50,Maximus sports drink available in blue or red flavors.,False,2026-05-04T04:06:45.016829+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,KFC Chicken Lovers Set,A$70.00,"KFC (2 flavours, 700g) / 1 kimbab /any 2 fries.",False,2026-05-04T04:06:56.229271+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,K -Street Food Set / Trandy Ver.,A$55.00,"Rose, kimbab, 2 fries, 1 egg. 1 rose or mara rose, 1 any kimbab, 2 any fries, 1 egg.",False,2026-05-04T04:06:56.229293+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Rice and Noodle Set 2,A$79.00,"1 Rice dish, 1 noodle dish, 1 KFC(350g), 1 any kimbap.",False,2026-05-04T04:06:56.229295+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Sinjeon Rose Topokki\n,A$24.00,"Creamy rose version. Beef sausage. This is exactly why we've been famous in korea since 1999. It's tteokbokki, the most beloved street food in korea. With shinjeon's special sauce, chewy rice cakes, and veggies. The generous sauce is perfect for dipping kimbap and fried goodies. Enjoy.\n",False,2026-05-04T04:06:56.229297+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,K - Street Food Set / Classic Ver.,A$50.00,1 topokki 1 kimbab 2 fries 1 egg. 1 sinjeon topokki any 1 kimbab any 2 fries 1 egg.,False,2026-05-04T04:06:56.229298+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Kimchi Fried Rice,A$24.00,"Our all time fav, kimchi fried rice with a fried egg, sliced cheese, corn and you can choose crispy Korean chicken or beef bulgogi.",False,2026-05-04T04:06:56.229299+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,K - Fried Chicken (Jumbo)\n,A$62.00,"3 flavours, boneless, 1050g.",False,2026-05-04T04:06:56.229301+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,K - Fried Chicken (Entree)\n,A$23.00,"Kfc, 3 dumplings, 350g.\n",False,2026-05-04T04:06:56.229302+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,K School Tray,A$23.00,"A tray with your choice of protein, rice, crispy dumpling and kimbaps.\n",False,2026-05-04T04:06:56.229304+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Beef Bulgogi Kimbap,A$17.00,"One of the most loved Korean street food. It is a rice rolled in a seaweed sheet, filled with beef bulgogi, bean curd, carrot, pickled radish, burdock, cucumber, fishcake.\n",False,2026-05-04T04:06:56.229305+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Sinjeon Topokki,A$17.00,"This is exactly why we've been famous in korea since 1999. It's tteokbokki, the most beloved street food in korea. With shinjeon's special sauce, chewy rice cakes, and veggies. The generous sauce is perfect for dipping kimbap and fried goodies.",False,2026-05-04T04:06:56.229306+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Bibimbap,A$23.00,"A bed of rice, 6 kinds of veggies, fried egg and gochujang chili sauce to mix all together.",False,2026-05-04T04:06:56.229310+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Kimchi Cheese Bulgogi Kimbap,A$17.00,"Sinjeon' s signature! kimchi mixed rice and melted mozzarella cheese, beef bulgogi in a seaweed sheet.\n",False,2026-05-04T04:06:56.229312+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,K- Fried Chicken (Big)\n,A$43.00,"2 flavour choices, bone-less, 700g.\n",False,2026-05-04T04:06:56.229313+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Rice and Noodle Set 1,A$71.00,"1 Rice dish, 1 noodle dish, 1 kimbap, 2 any fries.",False,2026-05-04T04:06:56.229314+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Buldak Noodle (Dry),A$24.00,"Korean fried chicken on famous buldak noodle with cheese, fried egg, corn, seaweed flake.\n",False,2026-05-04T04:06:56.229315+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Mala Rose Topokki\n,A$25.00,Spicy rice cakes in a sweet and numbing mala sauce.\n,False,2026-05-04T04:06:56.229317+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,K - Street Food Set / Vegan,A$47.00,1 Vegan topokki/ 1 tofu kimbab /2 fries.,False,2026-05-04T04:06:56.229318+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Cheese Topokki\n,A$23.00,"This is exactly why we've been famous in korea since 1999. It's topokki, the most beloved street food in korea. With shinjeon's special sauce, chewy rice cakes, and veggies. The generous sauce is perfect for dipping kimbap and fried goodies. Enjoy.",False,2026-05-04T04:06:56.229319+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Tuna Mayo Kimbap,A$16.00,"One of the most loved Korean street food. It is a rice rolled in a seaweed sheet, filled with tuna mix, bean curd, carrot, pickled radish, burdock, cucumber, fishcake.\n",False,2026-05-04T04:06:56.229320+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Japchae,A$23.00,"Korean glass noodle made with sweet potato, stir-fried with veggies, green and your choice of protein.",False,2026-05-04T04:06:56.229321+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,K - Crisp Chicken Kimbap,A$17.00,"One of the most loved Korean street food. It is a rice rolled in a seaweed sheet, filled with crispy chicken, carrot, pickle, bean curd,  radish, burdock, cucumber, fishcake.",False,2026-05-04T04:06:56.229325+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Kimchi Cheese Kimbap (Spicy),A$16.00,Sinjeon' s signature! kimchi mixed rice and melted mozzarella cheese in a seaweed sheet.,False,2026-05-04T04:06:56.229326+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Budae Ramyun,A$25.50+,"Korean army stew noodle! It has dumplings, fishcakes, beef sausages in a spicy noodle soup. And cheese, corn, egg, kimchi mix on top of the noodle.",False,2026-05-04T04:06:56.229327+00:00
doordash,973032,Sinjeon,https://www.doordash.com/store/973032,4.7,0,32,32,,,Cupbap,A$17.00,"A bed of rice with your choice of protein, corn, seaweed flake, mayonaise and special sauce to mix all.\n",False,2026-05-04T04:06:56.229329+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,DOUBLE MOFO,A$19.50,"Double Angus patty, double American cheddar, bacon, pickles onion, smokey BBQ sauce, MOFO special sauce.",False,2026-05-04T04:07:06.542336+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,CARLTON CLASSIC BURGER,A$15.50,"Angus beef patty, tomato, lettuce, American cheddar, pickles, ketchup, MOFO special sauce.",False,2026-05-04T04:07:06.542366+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,CHEESEY MOFO,A$13.50,"Angus beef patty, American cheddar, pickles, onion, ketchup and mustard.",False,2026-05-04T04:07:06.542369+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,H.S.P HALAL SNACK PACK,A$22.00,"Fries, 12 hr beef brisket, garlic sauce, BBQ sauce and hot sauce.",False,2026-05-04T04:07:06.542370+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,SOUTHERN BURGER,A$16.50,"Southern fried chicken, pickles, slaw and Mofo ranch mayonnaise.",False,2026-05-04T04:07:06.542371+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,LOADED MOFO,A$17.50,"Topped with cheese sauce,  MOFO sauce and bacon bits.",False,2026-05-04T04:07:06.542373+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,FRIES,A$7.50,Sea salt seasoning,False,2026-05-04T04:07:06.542374+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,MOFO BITES,A$10.50,Southern fried chicken bites. Gluten Free,False,2026-05-04T04:07:06.542377+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,OLD SKOOL,A$24.00,"Angus beef patty, ameircan cheddar, bacon, egg, beetroot, lettuce, tomato, onion, pickles, mofo special sauce\n",False,2026-05-04T04:07:06.542378+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,THE MO' 5.0  BURGER,A$19.50,"Grilled chicken, pineapple, bacon, lettuce, jalapenos and spicy mofo ranch",False,2026-05-04T04:07:06.542379+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,THICKSHAKE,A$9.90,"Choc-oreo, Salted Caramel, Butter-nut Strawberry Shake",False,2026-05-04T04:07:06.542380+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,ONION RINGS,A$10.50,Crispy battered onion rings,False,2026-05-04T04:07:06.542382+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,LOADED VEGIE,A$19.50,"Fries or gems topped w/ guac, pico de gallo, cheddar, jalapeno, mofo ranch dressing",False,2026-05-04T04:07:06.542383+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,GEMS,A$7.50,Crispy potato gems available in regular or large size.,False,2026-05-04T04:07:06.542384+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,M.V.P - MOFO VEGGIE PATTY,A$19.50,"Zucchini, corn, chickpea and quinoa patty, lettuce, tomato, beetroot, American cheddar, pickles, onion, spicy mayo \nVEGAN OPTION AVAILABLE",False,2026-05-04T04:07:06.542385+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,FILLET MO'FISH,A$17.50,"crumbed fish fillet, american cheddar, lettuce, pickles, tartare sauce",False,2026-05-04T04:07:06.542386+00:00
doordash,982725,MOFO,https://www.doordash.com/store/982725,4.6,0,32,32,,,MO'SHROOM BURGER,A$19.50,"Oven backed portobello mushroom, swiss cheese, lettuce, tomato, jalapeno, caramelised onion, mofo special sauce",False,2026-05-04T04:07:06.542387+00:00
